1,-0.123,-0.233,-0.347,-0.369,-0.344,-0.282,-0.199,-0.109,-0.030,0.053,0.122,0.180,0.232,0.264,0.282,0.294,0.297,0.315,0.322,0.339,0.354,0.396,0.429,0.468,0.514,0.581,0.642,0.673,0.711,0.745,0.749,0.783,0.797,0.803,0.831,0.839,0.865,0.896,0.941,0.967,1.029,1.071,1.127,1.169,1.212,1.262,1.314,1.352,1.405,1.451,1.500,1.554,1.603,1.662,1.726,1.795,1.862,1.925,1.983,2.021,2.055,2.068,2.064,2.027,1.995,1.948,1.916,1.859,1.821,1.770,1.723,1.682,1.643,1.607,1.576,1.561,1.541,1.519,1.515,1.503,1.493,1.474,1.442,1.391,1.317,1.258,1.160,1.068,0.968,0.855,0.730,0.518,0.211,-0.528,-1.391,-1.571,-1.525,-1.487,-1.390,-1.297,-1.262
1,-0.064,-0.138,-0.228,-0.277,-0.309,-0.326,-0.324,-0.317,-0.298,-0.277,-0.241,-0.185,-0.144,-0.115,-0.076,-0.037,0.000,0.017,0.041,0.055,0.076,0.099,0.122,0.145,0.181,0.216,0.248,0.278,0.297,0.315,0.332,0.354,0.366,0.373,0.397,0.414,0.429,0.453,0.484,0.507,0.533,0.552,0.572,0.594,0.617,0.646,0.670,0.694,0.717,0.743,0.773,0.796,0.828,0.860,0.897,0.945,0.974,1.006,1.052,1.098,1.149,1.197,1.255,1.310,1.368,1.428,1.463,1.497,1.523,1.534,1.528,1.519,1.484,1.446,1.404,1.369,1.322,1.275,1.217,1.175,1.120,1.060,0.987,0.907,0.820,0.713,0.594,0.445,0.278,0.119,-0.088,-0.329,-0.567,-0.868,-1.161,-1.301,-1.281,-1.204,-1.077,-0.942,-0.906
1,-0.046,-0.159,-0.264,-0.315,-0.333,-0.310,-0.278,-0.240,-0.209,-0.181,-0.178,-0.160,-0.137,-0.129,-0.118,-0.101,-0.079,-0.043,0.021,0.065,0.116,0.174,0.234,0.289,0.337,0.388,0.429,0.466,0.497,0.518,0.540,0.566,0.577,0.593,0.606,0.624,0.643,0.652,0.669,0.693,0.716,0.738,0.760,0.796,0.814,0.840,0.865,0.898,0.928,0.952,0.985,1.015,1.042,1.076,1.104,1.141,1.174,1.206,1.236,1.255,1.292,1.305,1.304,1.280,1.264,1.236,1.211,1.183,1.138,1.098,1.050,1.012,0.964,0.930,0.890,0.861,0.824,0.789,0.755,0.712,0.664,0.623,0.550,0.467,0.345,0.236,0.096,-0.056,-0.235,-0.364,-0.480,-0.499,-0.479,-0.442,-0.410,-0.372,-0.323,-0.360,0.082,0.027,0.028
1,0.103,-0.083,-0.180,-0.198,-0.223,-0.222,-0.200,-0.176,-0.134,-0.077,0.002,0.120,0.213,0.292,0.375,0.438,0.497,0.528,0.555,0.591,0.619,0.651,0.688,0.721,0.747,0.777,0.815,0.841,0.874,0.904,0.932,0.964,0.993,1.022,1.053,1.074,1.087,1.113,1.141,1.163,1.180,1.203,1.223,1.244,1.260,1.287,1.312,1.325,1.343,1.359,1.385,1.398,1.415,1.424,1.433,1.440,1.443,1.453,1.460,1.471,1.481,1.485,1.480,1.488,1.485,1.470,1.450,1.427,1.399,1.369,1.339,1.305,1.280,1.249,1.225,1.209,1.187,1.164,1.141,1.106,1.064,1.017,0.963,0.887,0.800,0.701,0.578,0.448,0.308,0.155,-0.017,-0.213,-0.463,-0.809,-1.151,-1.457,-1.567,-1.629,-1.642,-1.607,-1.547
1,-0.151,-0.274,-0.380,-0.435,-0.446,-0.417,-0.385,-0.340,-0.292,-0.242,-0.181,-0.110,-0.037,0.031,0.092,0.145,0.190,0.233,0.249,0.270,0.284,0.288,0.287,0.290,0.300,0.323,0.342,0.364,0.393,0.428,0.467,0.498,0.527,0.544,0.566,0.585,0.595,0.618,0.641,0.658,0.686,0.710,0.744,0.770,0.808,0.840,0.879,0.902,0.923,0.940,0.948,0.961,0.964,0.970,0.963,0.956,0.955,0.936,0.925,0.912,0.898,0.878,0.852,0.810,0.790,0.760,0.726,0.698,0.668,0.640,0.608,0.584,0.559,0.540,0.521,0.502,0.487,0.467,0.434,0.412,0.388,0.358,0.330,0.295,0.265,0.239,0.229,0.199,0.173,0.124,0.033,-0.112,-0.302,-0.403,-0.503,-0.661,-0.735,-0.789,-0.759,-0.722,-0.719
1,0.157,-0.009,-0.085,-0.131,-0.153,-0.172,-0.169,-0.162,-0.144,-0.146,-0.152,-0.150,-0.158,-0.157,-0.156,-0.153,-0.149,-0.138,-0.133,-0.132,-0.117,-0.111,-0.100,-0.088,-0.064,-0.046,-0.015,0.005,0.034,0.069,0.094,0.114,0.132,0.152,0.165,0.179,0.189,0.205,0.222,0.246,0.272,0.302,0.336,0.360,0.396,0.437,0.464,0.498,0.526,0.555,0.585,0.608,0.626,0.639,0.654,0.657,0.661,0.636,0.628,0.595,0.583,0.550,0.523,0.480,0.442,0.399,0.365,0.328,0.295,0.257,0.223,0.182,0.145,0.098,0.040,-0.012,-0.079,-0.136,-0.193,-0.261,-0.348,-0.428,-0.508,-0.607,-0.700,-0.806,-0.924,-1.039,-1.117,-1.167,-1.190,-1.194,-1.214,-1.237,-1.253,-1.251,-1.258,-1.250,-1.240,-1.204,-1.211
1,-0.104,-0.219,-0.293,-0.299,-0.241,-0.205,-0.162,-0.140,-0.123,-0.114,-0.104,-0.063,-0.031,0.000,0.011,-0.010,-0.010,-0.012,-0.004,0.017,0.026,0.036,0.058,0.074,0.099,0.117,0.142,0.189,0.226,0.272,0.312,0.352,0.387,0.422,0.460,0.500,0.535,0.579,0.614,0.642,0.673,0.714,0.745,0.778,0.812,0.844,0.875,0.900,0.922,0.930,0.944,0.964,0.971,0.992,1.010,1.028,1.044,1.084,1.101,1.127,1.154,1.184,1.216,1.255,1.281,1.306,1.318,1.321,1.305,1.292,1.282,1.254,1.229,1.206,1.192,1.176,1.156,1.149,1.117,1.074,1.028,0.954,0.863,0.753,0.622,0.481,0.337,0.168,-0.000,-0.175,-0.376,-0.664,-1.000,-1.234,-1.342,-1.420,-1.481,-1.484,-1.456,-1.405,-1.385
1,0.033,-0.025,-0.069,-0.119,-0.157,-0.190,-0.227,-0.260,-0.282,-0.284,-0.265,-0.256,-0.250,-0.235,-0.227,-0.215,-0.192,-0.174,-0.166,-0.145,-0.117,-0.093,-0.070,-0.049,-0.023,-0.005,0.016,0.031,0.051,0.070,0.092,0.108,0.127,0.142,0.157,0.165,0.191,0.211,0.228,0.248,0.271,0.295,0.327,0.349,0.378,0.406,0.436,0.472,0.511,0.549,0.575,0.617,0.656,0.703,0.743,0.787,0.836,0.882,0.935,0.981,1.026,1.077,1.120,1.140,1.162,1.182,1.175,1.152,1.130,1.105,1.073,1.049,1.006,0.969,0.935,0.910,0.876,0.847,0.823,0.791,0.765,0.741,0.705,0.679,0.651,0.616,0.582,0.537,0.518,0.475,0.422,0.340,0.208,0.091,-0.012,-0.152,-0.357,-0.634,-0.842,-0.678,-0.642
1,0.081,0.033,-0.105,-0.213,-0.268,-0.274,-0.245,-0.225,-0.241,-0.253,-0.246,-0.240,-0.220,-0.206,-0.206,-0.196,-0.200,-0.187,-0.185,-0.177,-0.169,-0.163,-0.153,-0.131,-0.117,-0.104,-0.088,-0.071,-0.043,-0.019,0.004,0.037,0.076,0.118,0.158,0.210,0.261,0.328,0.388,0.431,0.480,0.535,0.585,0.625,0.669,0.701,0.754,0.790,0.827,0.849,0.870,0.884,0.881,0.877,0.867,0.859,0.833,0.820,0.801,0.791,0.774,0.760,0.755,0.736,0.717,0.688,0.668,0.639,0.608,0.579,0.551,0.528,0.503,0.474,0.448,0.420,0.401,0.377,0.350,0.321,0.280,0.249,0.213,0.173,0.132,0.076,0.009,-0.063,-0.171,-0.261,-0.339,-0.349,-0.337,-0.357,-0.360,-0.338,-0.350,-0.363,-0.463,-0.461,-0.451
1,-0.290,-0.291,-0.364,-0.422,-0.438,-0.417,-0.375,-0.323,-0.263,-0.201,-0.178,-0.161,-0.152,-0.169,-0.184,-0.201,-0.207,-0.196,-0.191,-0.178,-0.161,-0.144,-0.113,-0.071,-0.032,0.016,0.060,0.094,0.129,0.178,0.213,0.237,0.271,0.299,0.330,0.359,0.396,0.428,0.448,0.486,0.518,0.557,0.590,0.647,0.701,0.765,0.813,0.864,0.937,0.982,1.039,1.070,1.098,1.117,1.110,1.121,1.103,1.100,1.091,1.072,1.065,1.044,1.043,1.021,1.008,0.995,0.984,0.984,0.971,0.971,0.979,0.975,0.977,0.972,0.979,0.980,0.992,1.013,1.031,1.044,1.068,1.088,1.118,1.136,1.157,1.175,1.182,1.189,1.238,1.263,1.225,1.154,1.009,0.807,0.795,0.653,0.247,-0.120,-0.076,0.103,0.042
